ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,20220110,1318.2665,1306.5973,1323.1549,1291.4089,1305.4918,12.7747,0.9785,8517367.0,49356827.246
000688.SH,20220107,1305.4918,1322.8916,1331.9148,1305.1409,1320.935,-15.4432,-1.1691,9117416.0,48006858.049
000688.SH,20220106,1320.935,1327.6967,1331.4326,1309.8973,1333.3348,-12.3998,-0.93,7953740.0,45491782.4
000688.SH,20220105,1333.3348,1364.0143,1365.7661,1328.2901,1364.9894,-31.6546,-2.319,9000497.0,51248062.399
000688.SH,20220104,1364.9894,1403.3937,1405.5148,1361.4322,1398.1941,-33.2047,-2.3748,9302562.0,53289175.337
000688.SH,20211231,1398.1941,1384.2783,1399.7538,1383.8355,1375.5602,22.6339,1.6454,7840208.0,46438686.183
000688.SH,20211230,1375.5602,1355.9678,1381.4354,1355.4075,1356.2141,19.3461,1.4265,7816841.0,44883693.416
000688.SH,20211229,1356.2141,1370.4936,1370.4936,1351.9984,1369.6193,-13.4052,-0.9788,6304036.0,36993070.189
000688.SH,20211228,1369.6193,1355.6539,1370.3113,1355.6539,1355.6358,13.9835,1.0315,6636276.0,38673312.16
000688.SH,20211227,1355.6358,1356.4098,1369.2119,1349.1108,1358.7302,-3.0944,-0.2277,6350202.0,37254102.355
000688.SH,20211224,1358.7302,1375.1782,1378.2987,1353.6535,1375.9682,-17.238,-1.2528,7635981.0,43953080.972
000688.SH,20211223,1375.9682,1375.8297,1380.147,1366.9899,1375.0299,0.9383,0.0682,7016695.0,39277392.722
000688.SH,20211222,1375.0299,1378.3107,1386.2428,1373.5253,1374.6495,0.3804,0.0277,7598660.0,41126794.178
000688.SH,20211221,1374.6495,1366.2729,1378.4886,1363.9685,1363.9562,10.6933,0.784,6785367.0,39417534.188
000688.SH,20211220,1363.9562,1389.1787,1401.3367,1363.1149,1399.0594,-35.1032,-2.5091,7751401.0,49468157.664
000688.SH,20211217,1399.0594,1426.7922,1430.3917,1395.6431,1425.9289,-26.8695,-1.8844,8054162.0,47203642.608
000688.SH,20211216,1425.9289,1425.5285,1436.0615,1419.7022,1424.8995,1.0294,0.0722,7414006.0,45586156.575
000688.SH,20211215,1424.8995,1439.116,1443.5514,1424.769,1439.4694,-14.5699,-1.0122,8234987.0,52994807.111
000688.SH,20211214,1439.4694,1445.0515,1451.6787,1435.8854,1445.7068,-6.2374,-0.4314,7914952.0,46923829.789
000688.SH,20211213,1445.7068,1439.1869,1450.8272,1434.1481,1435.7028,10.004,0.6968,8536485.0,52692244.311
000688.SH,20211210,1435.7028,1431.848,1442.6215,1424.9966,1434.5223,1.1805,0.0823,10303018.0,65177424.558
000688.SH,20211209,1434.5223,1417.3439,1438.4892,1410.1452,1415.3738,19.1485,1.3529,8145978.0,50724633.789
000688.SH,20211208,1415.3738,1394.9886,1416.6852,1394.9886,1389.437,25.9368,1.8667,7151266.0,43464660.479
000688.SH,20211207,1389.437,1412.997,1415.0539,1380.5106,1405.7709,-16.3339,-1.1619,8730994.0,49753478.346
000688.SH,20211206,1405.7709,1444.9333,1445.1648,1405.5084,1444.8339,-39.063,-2.7036,9235243.0,52675883.724
000688.SH,20211203,1444.8339,1432.2287,1444.9906,1431.5923,1429.5001,15.3338,1.0727,8489747.0,49199143.832
000688.SH,20211202,1429.5001,1454.7395,1458.0848,1427.9764,1456.4829,-26.9828,-1.8526,9043364.0,53134454.513
000688.SH,20211201,1456.4829,1473.5206,1479.0866,1452.7528,1475.7129,-19.23,-1.3031,8961384.0,57971666.77
000688.SH,20211130,1475.7129,1477.8041,1479.926,1463.1472,1471.2291,4.4838,0.3048,10256269.0,61559709.266
000688.SH,20211129,1471.2291,1448.4979,1474.4443,1444.3016,1459.9317,11.2974,0.7738,10436432.0,65692939.858
000688.SH,20211126,1459.9317,1466.3632,1470.5331,1450.9315,1468.072,-8.1403,-0.5545,9106979.0,55082466.66
000688.SH,20211125,1468.072,1472.6356,1477.7368,1465.6396,1472.2247,-4.1527,-0.2821,9806109.0,55635892.746
000688.SH,20211124,1472.2247,1477.9611,1489.7134,1471.6161,1476.2528,-4.0281,-0.2729,10066693.0,59766566.189
000688.SH,20211123,1476.2528,1477.6681,1485.7988,1473.5517,1479.9874,-3.7346,-0.2523,10579714.0,62351543.264
000688.SH,20211122,1479.9874,1449.4523,1483.4845,1449.3754,1444.7839,35.2035,2.4366,11213782.0,67432278.583
000688.SH,20211119,1444.7839,1424.7587,1447.1857,1424.7587,1423.9704,20.8135,1.4617,9380937.0,52706234.189
000688.SH,20211118,1423.9704,1433.508,1433.635,1417.1655,1436.1583,-12.1879,-0.8486,10239622.0,57006568.885
000688.SH,20211117,1436.1583,1420.9881,1438.8014,1414.1235,1421.2749,14.8834,1.0472,9775222.0,51587227.8
000688.SH,20211116,1421.2749,1428.481,1438.6107,1418.1952,1432.5994,-11.3245,-0.7905,10301429.0,52554665.695
000688.SH,20211115,1432.5994,1441.4073,1448.0286,1429.3163,1440.1567,-7.5573,-0.5248,11415896.0,61527266.128
000688.SH,20211112,1440.1567,1432.7093,1444.4057,1425.581,1437.1495,3.0072,0.2092,10727916.0,59031351.941
000688.SH,20211111,1437.1495,1418.4838,1443.6028,1416.1839,1420.4519,16.6976,1.1755,10200216.0,57249078.165
000688.SH,20211110,1420.4519,1417.6609,1423.3063,1398.8821,1420.5088,-0.0569,-0.004,8704593.0,48751038.564
000688.SH,20211109,1420.5088,1404.8897,1422.8961,1397.8212,1400.7951,19.7137,1.4073,8749737.0,48290344.945
000688.SH,20211108,1400.7951,1398.5658,1401.0456,1381.6178,1396.7382,4.0569,0.2905,8082439.0,45547620.469
000688.SH,20211105,1396.7382,1416.243,1418.8812,1396.0334,1410.7421,-14.0039,-0.9927,9115940.0,48447465.368
000688.SH,20211104,1410.7421,1404.6586,1420.334,1404.6586,1399.5496,11.1925,0.7997,8411022.0,46770260.781
000688.SH,20211103,1399.5496,1408.1959,1416.4734,1386.3954,1405.6405,-6.0909,-0.4333,7383885.0,43143724.386
000688.SH,20211102,1405.6405,1405.8651,1423.9262,1395.6992,1404.2078,1.4327,0.102,9807672.0,55141910.705
000688.SH,20211101,1404.2078,1398.5852,1415.5761,1392.4007,1396.1952,8.0126,0.5739,9112094.0,55378881.937
000688.SH,20211029,1396.1952,1363.25,1398.4168,1355.3709,1356.3747,39.8205,2.9358,8218328.0,50999073.36
000688.SH,20211028,1356.3747,1359.0729,1371.1742,1354.7179,1361.8172,-5.4425,-0.3996,8884098.0,47427890.543
000688.SH,20211027,1361.8172,1371.7912,1374.3617,1354.3047,1376.1258,-14.3086,-1.0398,8823225.0,46287276.919
000688.SH,20211026,1376.1258,1379.785,1389.4832,1372.6554,1380.3088,-4.183,-0.303,7720807.0,46384983.677
000688.SH,20211025,1380.3088,1366.2051,1381.2355,1359.6254,1368.1361,12.1727,0.8897,7034967.0,42113126.249
000688.SH,20211022,1368.1361,1367.0587,1379.1876,1359.2732,1362.4049,5.7312,0.4207,6723731.0,37975476.344
000688.SH,20211021,1362.4049,1374.6488,1379.1943,1355.9314,1373.593,-11.1881,-0.8145,6545723.0,35526154.285
000688.SH,20211020,1373.593,1370.2134,1381.0631,1363.6535,1366.7911,6.8019,0.4977,7260010.0,39490454.471
000688.SH,20211019,1366.7911,1355.07,1369.1628,1352.0107,1352.5749,14.2162,1.051,6254979.0,35742204.53
000688.SH,20211018,1352.5749,1366.5541,1366.5541,1338.8891,1363.1635,-10.5886,-0.7768,6536446.0,37979670.438
000688.SH,20211015,1363.1635,1349.4048,1367.2346,1341.7523,1347.268,15.8955,1.1798,6729274.0,38052889.205
000688.SH,20211014,1347.268,1346.9885,1356.2118,1339.562,1344.7629,2.5051,0.1863,5616097.0,30878604.208
000688.SH,20211013,1344.7629,1322.8884,1349.167,1322.8884,1319.3894,25.3735,1.9231,5223684.0,31080566.725
000688.SH,20211012,1319.3894,1348.2245,1355.9199,1312.4399,1349.7707,-30.3813,-2.2508,5915764.0,33115024.273
000688.SH,20211011,1349.7707,1367.2126,1377.3116,1348.0499,1364.4581,-14.6874,-1.0764,5145543.0,31268013.696
000688.SH,20211008,1364.4581,1378.5305,1388.0228,1361.0371,1368.7158,-4.2577,-0.3111,5502787.0,31614688.004
000688.SH,20210930,1368.7158,1348.6497,1371.4941,1348.6497,1345.7697,22.9461,1.7051,5485896.0,31771115.684
000688.SH,20210929,1345.7697,1344.8873,1356.6437,1336.5058,1354.0959,-8.3262,-0.6149,6903713.0,35658624.806
000688.SH,20210928,1354.0959,1362.3276,1379.5922,1350.794,1368.6905,-14.5946,-1.0663,5858258.0,32249890.685
000688.SH,20210927,1368.6905,1386.5235,1397.1804,1354.2019,1374.9995,-6.309,-0.4588,8402437.0,43661038.139
