0,交通运输(申万),传媒(申万),公用事业(申万),农林牧渔(申万),医药生物(申万),商贸零售(申万),国防军工(申万),基础化工(申万),家用电器(申万),建筑材料(申万),建筑装饰(申万),房地产(申万),有色金属(申万),机械设备(申万),汽车(申万),煤炭(申万),环保(申万),电力设备(申万),电子(申万),石油石化(申万),社会服务(申万),纺织服饰(申万),综合(申万),美容护理(申万),计算机(申万),轻工制造(申万),通信(申万),钢铁(申万),食品饮料(申万)
2019-03-08,-0.3380739624811527,1.228081190799439,-1.3888016935164458,-1.8242615414545154,0.37837371902097044,-0.20834038624513718,-0.5166778105841493,-0.030796496641552387,-0.22035451594450997,0.9367614624130147,-0.7861759588968835,0.5359638428994421,0.8584675586425317,0.10813939634621558,-0.34772739547596687,-2.0313551072494698,0.7822416017371051,-0.07348102773516975,2.2429407400028842,-1.6624211895516434,0.5161426449982817,-0.7356488355344158,0.5697056193826581,-0.3411255065833993,1.6093028607749928,0.2971637101725449,1.357769672300563,-0.8026234049036941,-0.11318918669254081
2019-03-11,-0.3380739624811527,1.228081190799439,-1.3888016935164458,-1.8242615414545154,0.37837371902097044,-0.20834038624513718,-0.5166778105841493,-0.030796496641552387,-0.22035451594450997,0.9367614624130147,-0.7861759588968835,0.5359638428994421,0.8584675586425317,0.10813939634621558,-0.34772739547596687,-2.0313551072494698,0.7822416017371051,-0.07348102773516975,2.2429407400028842,-1.6624211895516434,0.5161426449982817,-0.7356488355344158,0.5697056193826581,-0.3411255065833993,1.6093028607749928,0.2971637101725449,1.357769672300563,-0.8026234049036941,-0.11318918669254081
2019-03-12,-0.3380739624811527,1.228081190799439,-1.3888016935164458,-1.8242615414545154,0.37837371902097044,-0.20834038624513718,-0.5166778105841493,-0.030796496641552387,-0.22035451594450997,0.9367614624130147,-0.7861759588968835,0.5359638428994421,0.8584675586425317,0.10813939634621558,-0.34772739547596687,-2.0313551072494698,0.7822416017371051,-0.07348102773516975,2.2429407400028842,-1.6624211895516434,0.5161426449982817,-0.7356488355344158,0.5697056193826581,-0.3411255065833993,1.6093028607749928,0.2971637101725449,1.357769672300563,-0.8026234049036941,-0.11318918669254081
2019-03-13,-0.34911689794881123,1.2339033327592512,-1.4018988519738735,-1.8453375318462104,0.3714036447857977,-0.18988067631190597,-0.5426325850221612,-0.016430684590045517,-0.2104985573431256,0.9925131627372549,-0.8018463045815406,0.5217718936268082,0.8895847695087996,0.09762405020129886,-0.3328089030045635,-2.033800370857422,0.7697597309626935,-0.05936540155206524,2.222449009215985,-1.651119436660836,0.49967010155828295,-0.7178976682794372,0.550555444914259,-0.33521633290787706,1.599726690450111,0.29703018237682627,1.3386366262711566,-0.7949702429503057,-0.10180819353831357
2019-03-14,-0.34911689794881123,1.2339033327592512,-1.4018988519738735,-1.8453375318462104,0.3714036447857977,-0.18988067631190597,-0.5426325850221612,-0.016430684590045517,-0.2104985573431256,0.9925131627372549,-0.8018463045815406,0.5217718936268082,0.8895847695087996,0.09762405020129886,-0.3328089030045635,-2.033800370857422,0.7697597309626935,-0.05936540155206524,2.222449009215985,-1.651119436660836,0.49967010155828295,-0.7178976682794372,0.550555444914259,-0.33521633290787706,1.599726690450111,0.29703018237682627,1.3386366262711566,-0.7949702429503057,-0.10180819353831357
2019-03-15,-0.32146400421215304,1.2453021630666923,-1.443100119700308,-2.0145061206044614,0.4299158709492414,-0.19210989857448332,-0.5517765879664237,0.050632772141324105,-0.14266376245307982,1.0857700178092824,-0.8014370109786638,0.663487988316095,0.877597597633372,0.13449465452069717,-0.3468037041303719,-2.0941729382641685,0.790317069362229,0.05006155274277729,2.1144827391491106,-1.655542287168284,0.5464140231123299,-0.6789400502716069,0.6685162751195867,-0.37517435372237234,1.3431698808534998,0.3327496166704267,1.1362498382504136,-0.8416284367918246,-0.009842784858865906
2019-03-18,-0.32146400421215304,1.2453021630666923,-1.443100119700308,-2.0145061206044614,0.4299158709492414,-0.19210989857448332,-0.5517765879664237,0.050632772141324105,-0.14266376245307982,1.0857700178092824,-0.8014370109786638,0.663487988316095,0.877597597633372,0.13449465452069717,-0.3468037041303719,-2.0941729382641685,0.790317069362229,0.05006155274277729,2.1144827391491106,-1.655542287168284,0.5464140231123299,-0.6789400502716069,0.6685162751195867,-0.37517435372237234,1.3431698808534998,0.3327496166704267,1.1362498382504136,-0.8416284367918246,-0.009842784858865906
2019-03-19,-0.32146400421215304,1.2453021630666923,-1.443100119700308,-2.0145061206044614,0.4299158709492414,-0.19210989857448332,-0.5517765879664237,0.050632772141324105,-0.14266376245307982,1.0857700178092824,-0.8014370109786638,0.663487988316095,0.877597597633372,0.13449465452069717,-0.3468037041303719,-2.0941729382641685,0.790317069362229,0.05006155274277729,2.1144827391491106,-1.655542287168284,0.5464140231123299,-0.6789400502716069,0.6685162751195867,-0.37517435372237234,1.3431698808534998,0.3327496166704267,1.1362498382504136,-0.8416284367918246,-0.009842784858865906
2019-03-20,-0.3100527122152384,1.2235431241177857,-1.4560690269044483,-1.8056776269495889,0.7302628590235233,-0.07958077403865886,-0.4342777788851167,0.03288965806389421,-0.31354908998793074,0.9321312677760842,-0.8006678211415699,0.6202209297453459,0.8206536701802102,0.11226682590727805,-0.4142345077049497,-2.388517266846826,0.8222287535166324,0.08161330300090057,2.1142364442609707,-1.4169610668787733,0.7210822984358837,-0.7157369018375316,0.6124361371203844,-0.04027475105585227,1.2576299745049613,0.3594450083709707,1.0032847891973735,-1.2043055606391873,-0.06402015813657207
2019-03-21,-0.3100527122152384,1.2235431241177857,-1.4560690269044483,-1.8056776269495889,0.7302628590235233,-0.07958077403865886,-0.4342777788851167,0.03288965806389421,-0.31354908998793074,0.9321312677760842,-0.8006678211415699,0.6202209297453459,0.8206536701802102,0.11226682590727805,-0.4142345077049497,-2.388517266846826,0.8222287535166324,0.08161330300090057,2.1142364442609707,-1.4169610668787733,0.7210822984358837,-0.7157369018375316,0.6124361371203844,-0.04027475105585227,1.2576299745049613,0.3594450083709707,1.0032847891973735,-1.2043055606391873,-0.06402015813657207
