0,turn,mfd_netbuyamt,mfd_netbuyvol,mfd_netbuyamt_a,mfd_netbuyvol_a,mfd_buyvol_open_m,mfd_buyvol_close_m,mkt_cap_ard,pe_ttm,ps_ttm,pb_lf,pcf_ocf_ttm,dividendyield2,mkt_freeshares,netprofit_ttm,operatecashflow_ttm,cashflow_ttm,tech_upnum,tech_downnum,west_netprofit_YOY,west_netprofit_CAGR,west_avgroe_YOY,west_sales_YOY,west_avgebit_YOY,west_avgebt_YOY,west_avgoperatingprofit_YOY,west_avgoc_YOY,yoy_or,yoynetprofit,yoyocf,yoyfcf,yoyroe,invturndays,arturndays,netturndays,current,quick,debttoassets,ocftosales,roe_avg,roa,netprofitmargin,expensetosales,operateexpensetogr,val_pb_wgt,val_pe_avg,tech_uppct,tech_downpct
2019-09-03,1.8368,-538107583.0,-70684156.0,-255564515.0,-40961025.0,-40290490.0,5319198.0,1590000000000.0,36.13000107,2.5086,2.180000067,23.1079,1.0073,705000000000.0,-29366209896,65527995973,-2553019750.0,110,49,93.6514,43.3886,3.353,12.518,708.3909,625.9705,999.3228,-14.0965,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.2896,52.8281,66.2651,29.5181
2019-09-04,1.8312,72367834.0,-8183262.0,86369290.0,8963395.0,-66136552.0,10675926.0,1600000000000.0,36.49000168,2.5299,2.200000048,23.3043,0.9988,711000000000.0,-29366209896,65527995973,-2553019750.0,100,55,93.6397,43.3469,3.3527,12.505,708.2592,626.0101,999.0708,-14.1156,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.309,53.1822,60.241,33.1325
2019-09-05,2.3914,154598233.0,49040608.0,169761754.0,43596218.0,27347150.0,-2560759.0,1620000000000.0,36.86999893,2.5515,2.220000029,23.503,0.9905,717000000000.0,-29366209896,65527995973,-2553019750.0,107,48,93.6424,43.3602,3.3528,12.4831,707.477,625.9526,999.0828,-14.1332,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3287,53.9645,64.4578,28.9157
2019-09-06,1.7845,-568804189.0,-74166070.0,-626643326.0,-57586300.0,-40458408.0,18478522.0,1620000000000.0,37.09999847,2.5635,2.230000019,23.6107,0.985,721000000000.0,-29366209896,65527995973,-2553019750.0,77,78,93.6592,43.3083,3.3374,12.4515,717.6264,631.1949,1013.6979,-14.1789,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3395,54.406,46.1078,46.7066
2019-09-09,2.2967,301728682.0,72007665.0,496278495.0,73648142.0,-25161850.0,27667579.0,1670000000000.0,38.15999985,2.6303,2.299999952,24.2261,0.96,742000000000.0,-29366209896,65527995973,-2553019750.0,158,7,86.9145,41.7995,3.1205,12.0562,717.584,620.1705,994.7358,-15.2149,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.4006,56.1592,94.6108,4.1916
2019-09-10,2.0918,-783448869.0,-82931017.0,-878927839.0,-84423933.0,-72712119.0,-8415558.0,1660000000000.0,38.09000015,2.621,2.289999962,24.1406,0.9634,740000000000.0,-29366209896,65527995973,-2553019750.0,54,102,86.901,41.8,3.12,12.0423,717.584,620.0845,994.6262,-15.2235,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3921,56.0109,32.3353,61.0778
2019-09-11,1.791,-173485893.0,-44043122.0,-382317971.0,-59248927.0,-15799294.0,-19354244.0,1650000000000.0,37.75999832,2.6074,2.269999981,24.0151,0.9684,734000000000.0,-29366209896,65527995973,-2553019750.0,41,122,86.8999,41.7999,3.12,12.0357,717.584,620.0719,994.6256,-15.2235,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3797,55.3572,24.5509,73.0539
2019-09-12,1.5946,-108380677.0,-27550790.0,-87560219.0,-26618817.0,-35713379.0,16064219.0,1660000000000.0,37.97999954,2.6171,2.289999962,24.1044,0.9649,738000000000.0,-29366209896,65527995973,-2553019750.0,116,38,86.8997,41.7976,3.12,12.0367,717.584,620.1013,994.6845,-15.2229,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3885,55.7396,69.4611,22.7545
2019-09-16,1.8802,183403520.0,23237267.0,-230796286.0,-9090176.0,-14297121.0,-25406643.0,1670000000000.0,38.04000092,2.631,2.289999962,24.2321,0.9598,741000000000.0,-29366209896,65527995973,-2553019750.0,103,55,86.5394,41.7025,3.1085,11.936,717.584,619.1278,992.8901,-15.3194,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.4012,56.4787,61.6766,32.9341
2019-09-17,2.0536,-1537661861.0,-161404788.0,-1563883445.0,-160590875.0,-151608934.0,-31787340.0,1630000000000.0,37.13000107,2.5718,2.24000001,23.6867,0.9819,723000000000.0,-29366209896,65527995973,-2553019750.0,16,149,86.5046,41.6954,3.1073,11.9176,717.584,619.0242,992.7846,-15.3449,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3472,55.1232,9.5808,89.2216
2019-09-18,1.8307,-264077638.0,4126576.0,-422029498.0,-29441878.0,-843940.0,-6719642.0,1640000000000.0,37.29000092,2.5841,2.25,23.8001,0.9773,727000000000.0,-29366209896,65527995973,-2553019750.0,95,63,86.8888,41.7973,3.1197,11.9596,718.1361,619.8409,993.8573,-15.3038,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3584,55.6056,56.8862,37.7246
2019-09-19,1.7077,-660145723.0,-75014245.0,-225628761.0,-43269926.0,-127422333.0,13184470.0,1640000000000.0,37.47999954,2.5962,2.25999999,23.9121,0.9727,730000000000.0,-29366209896,65527995973,-2553019750.0,95,59,86.8888,41.7975,3.1197,11.9598,718.1361,619.838,993.8525,-15.3027,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3695,55.9114,56.8862,35.3293
2019-09-20,1.5994,-420406664.0,-24289184.0,-537385484.0,-50458606.0,-40109318.0,-4934981.0,1640000000000.0,37.34999847,2.589,2.25,23.8459,0.9754,728000000000.0,-29366209896,65527995973,-2553019750.0,55,100,86.7054,41.7613,3.1141,11.9578,718.1361,619.6993,993.6253,-15.3009,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3629,55.9772,32.9341,59.8802
2019-09-23,1.5952,-149013914.0,-37648432.0,-209850687.0,-35846682.0,-96485464.0,7107621.0,1630000000000.0,37.06999969,2.5778,2.230000019,23.7425,0.9797,723000000000.0,-29366209896,65527995973,-2553019750.0,38,122,86.4029,41.6417,3.1044,11.8977,718.1361,618.5231,991.7348,-15.3383,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3527,55.4824,22.7545,73.0539
2019-09-24,1.6229,-158466704.0,-24753663.0,26269857.0,-16205931.0,-52658928.0,-20908543.0,1640000000000.0,37.25,2.5942,2.24000001,23.8933,0.9734,727000000000.0,-29366209896,65527995973,-2553019750.0,78,79,80.459,39.1071,2.9133,11.9132,718.1361,616.6753,988.4155,-15.5002,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3676,55.7084,46.7066,47.3054
2019-09-25,1.715,-608570569.0,-37995794.0,-771473868.0,-52974289.0,-75427584.0,-4934548.0,1610000000000.0,36.65000153,2.5418,2.210000038,23.4106,0.9935,714000000000.0,-29366209896,65527995973,-2553019750.0,17,148,80.3991,39.0738,2.9114,11.9107,718.2567,616.8301,988.6545,-15.5031,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.3198,54.534,10.1796,88.6228
2019-09-26,1.8473,-774833319.0,-84025606.0,-780501498.0,-95390287.0,-97988890.0,-19415035.0,1570000000000.0,35.81000137,2.4845,2.160000086,22.8827,1.0164,696000000000.0,-29366209896,65527995973,-2553019750.0,21,145,80.3536,39.0697,2.9099,11.9137,717.6882,617.6259,990.2172,-15.4763,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.2682,52.6114,12.5749,86.8263
2019-09-27,1.5586,101131958.0,63842827.0,357870799.0,75957408.0,-11036384.0,21833737.0,1590000000000.0,36.18000031,2.5111,2.180000067,23.1279,1.0189,704000000000.0,-29366209896,65527995973,-2553019750.0,119,41,80.3856,39.0763,2.9106,11.912,717.6882,617.5315,990.0339,-15.4796,,,71.9461,,,57.6929,76.6231,76.6231,1.736455,1.55539,38.7439,8.82,5.5568,2.3656,8.7592,15.786,8.2241,2.2925,52.8945,71.2575,24.5509
2019-09-30,1.3469,-518738410.0,-56126938.0,-329663323.0,-32490474.0,-73321674.0,-31542054.0,1570000000000.0,35.59999847,2.4729,2.150000095,22.7761,1.0211,703000000000.0,-30655709001,72099667076,15530058079.0,23,139,84.5398,40.3181,3.0436,11.7698,731.619,610.3156,989.5679,-16.4077,1.3198,-23.5741,61.5833,-173.888536,-0.5751,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,5.5568,3.4162,8.2387,15.4217,8.2323,2.2576,51.8804,13.7725,83.2335
2019-10-08,1.2581,-446905417.0,-62208678.0,-161759749.0,-44778958.0,-44305778.0,-15480211.0,1550000000000.0,35.11999893,2.4409,2.119999886,22.4813,1.0345,694000000000.0,-30655709001,72099667076,15530058079.0,53,104,84.5245,40.3293,3.0431,11.7627,731.575,610.1689,989.2907,-16.4078,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.2284,51.6449,31.7365,62.2754
2019-10-09,1.2068,-324910835.0,-28124185.0,25765737.0,-5619750.0,-34008368.0,332615.0,1550000000000.0,35.27999878,2.4518,2.130000114,22.5821,1.0298,697000000000.0,-30655709001,72099667076,15530058079.0,113,46,84.5558,40.3545,3.044,11.7737,729.2235,610.1595,989.3073,-16.3957,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.2381,50.743,67.6647,27.5449
2019-10-10,1.4067,-67164079.0,-4835229.0,18555519.0,-4721854.0,-1555940.0,17868324.0,1570000000000.0,35.72000122,2.4805,2.160000086,22.8459,1.0181,706000000000.0,-30655709001,72099667076,15530058079.0,137,26,84.5603,40.3618,3.0443,11.7779,728.4354,610.0234,989.1508,-16.3865,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.2645,52.6898,82.0359,15.5689
2019-10-11,1.7205,259885553.0,97507627.0,193116012.0,54892617.0,-17545138.0,17620301.0,1580000000000.0,35.95999908,2.4969,2.170000076,22.9972,1.0111,711000000000.0,-30655709001,72099667076,15530058079.0,91,65,83.3358,40.271,3.0046,11.7272,728.4354,607.0832,984.6248,-16.3939,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.2795,52.9232,54.491,38.9222
2019-10-14,2.2379,123665100.0,13065548.0,-122983048.0,-13241963.0,-89842673.0,7781087.0,1620000000000.0,36.86000061,2.5561,2.220000029,23.5376,0.9879,729000000000.0,-30655709001,72099667076,15530058079.0,150,13,83.2045,40.3347,3.0005,11.7018,728.4354,605.847,982.7713,-16.753,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3336,54.4122,89.8204,7.7844
2019-10-15,2.0075,-366022951.0,-53058333.0,-513781974.0,-81315517.0,-75945071.0,-14061566.0,1600000000000.0,36.41999817,2.5213,2.200000048,23.1592,1.0008,720000000000.0,-30655709001,72099667076,15530058079.0,42,120,80.1197,40.0031,2.9006,11.291,718.7223,599.6626,972.2399,-20.3605,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3013,53.8492,25.1497,71.8563
2019-10-16,1.7118,-162240016.0,-45202180.0,-297638674.0,-46662511.0,-57345771.0,8159953.0,1600000000000.0,36.40000153,2.5235,2.200000048,23.1792,1.003,719000000000.0,-30655709001,72099667076,15530058079.0,55,107,80.1181,40.0211,2.9003,11.2877,718.7223,598.0606,969.1396,-20.351,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3033,54.017,32.9341,64.0719
2019-10-17,1.7729,32990925.0,20112382.0,-251187298.0,-21682612.0,-6003821.0,-5423548.0,1610000000000.0,36.59000015,2.5425,2.210000038,23.3542,0.9952,724000000000.0,-30655709001,72099667076,15530058079.0,82,75,80.1165,40.0255,2.9003,11.2843,719.1938,598.0829,969.2302,-20.3571,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3206,53.9371,49.1018,44.9102
2019-10-18,2.0249,-256775798.0,40221159.0,-344928834.0,-17752159.0,7833367.0,-11855101.0,1600000000000.0,36.24000168,2.5181,2.190000057,23.0546,1.0046,717000000000.0,-30655709001,72099667076,15530058079.0,37,128,87.7002,40.0404,2.9004,11.3373,891.5139,683.5741,1262.3255,-20.328,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3018,53.578,22.2892,77.1084
2019-10-21,1.6832,-488436851.0,-77069979.0,-484546487.0,-101173265.0,-89702353.0,755243.0,1580000000000.0,35.95999908,2.4969,2.170000076,22.8607,1.0129,710000000000.0,-30655709001,72099667076,15530058079.0,49,108,86.2273,40.1266,2.8567,10.9879,892.0632,675.2843,1247.3946,-23.5552,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.2825,53.2091,29.5181,65.0602
2019-10-22,1.6561,508186667.0,51705248.0,481824029.0,42292131.0,-16809715.0,9036792.0,1600000000000.0,36.29999924,2.5102,2.180000067,23.5796,1.005,717000000000.0,-30655709001,72099667076,15530058079.0,122,36,83.9985,41.2975,2.7897,10.9555,877.3438,665.6283,1229.5286,-25.5048,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.2974,54.1139,73.494,21.6867
2019-10-23,1.9313,53932592.0,70154080.0,-293263305.0,2103232.0,-23342615.0,405280.0,1600000000000.0,36.34999847,2.5143,2.180000067,23.5947,1.001,717000000000.0,-30655709001,72099667076,15530058079.0,58,101,85.081,41.2363,2.7987,10.9965,911.2673,680.2349,1279.3847,-25.4363,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3005,54.5106,34.7305,60.479
2019-10-24,1.9091,-457041296.0,-48013094.0,-60319058.0,-5769283.0,-65550143.0,-12130369.0,1610000000000.0,36.47000122,2.5182,2.190000057,23.631,0.9994,719000000000.0,-30655709001,72099667076,15530058079.0,74,86,84.9391,41.228,2.7945,10.9411,909.0375,680.1806,1278.6097,-25.5179,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.304,54.3718,44.3114,51.497
2019-10-25,1.7661,40170526.0,-18091291.0,58316279.0,-15514050.0,-53681832.0,-5020374.0,1620000000000.0,36.68999863,2.5344,2.200000048,22.8584,0.9926,723000000000.0,-30655709001,72099667076,15530058079.0,104,56,84.8389,41.2113,2.7914,10.7762,880.2904,680.4141,1279.5931,-25.6885,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3162,57.0951,62.2754,33.5329
2019-10-28,2.4656,1091673950.0,159270074.0,219554430.0,-14200423.0,13894352.0,14465381.0,1660000000000.0,37.68000031,2.614,2.25999999,23.2243,0.9645,747000000000.0,-30655709001,72099667076,15530058079.0,147,15,81.5936,40.5913,2.695,10.2849,874.0776,669.6591,1258.5299,-26.6237,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3773,59.0877,88.024,8.982
2019-10-29,3.0283,-1075976642.0,-109487863.0,-1887439619.0,-242187229.0,-156992828.0,-55356252.0,1640000000000.0,37.15000153,2.572,2.230000019,23.3163,0.9765,737000000000.0,-30655709001,72099667076,15530058079.0,28,137,81.8465,40.525,2.7024,9.9488,882.9407,667.0984,1253.8968,-26.7393,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.4333,56.0548,16.7665,82.0359
2019-10-30,2.4826,-865206046.0,-158258973.0,-664626105.0,-96491480.0,-161799036.0,-25283915.0,1630000000000.0,36.79999924,2.5319,2.200000048,22.814,0.9861,729000000000.0,-30655709001,72099667076,15530058079.0,40,126,78.5415,40.1822,2.6031,9.8549,876.4564,662.1194,1246.4846,-26.8645,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3967,58.2586,23.9521,75.4491
2019-10-31,2.08,-1133975054.0,-145282247.0,-934604610.0,-125410528.0,-119346743.0,-28202345.0,1610000000000.0,36.34999847,2.5186,2.170000076,22.3299,0.9942,720000000000.0,-30655709001,72099667076,15530058079.0,38,128,71.0885,40.1295,2.3805,9.502,874.0801,660.8394,1244.1196,-26.826,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3761,56.5954,22.7545,76.6467
2019-11-01,1.9011,237002916.0,46364651.0,446054334.0,72547431.0,-26428279.0,1304273.0,1630000000000.0,37.88999939,2.5389,2.190000057,22.51,0.9773,727000000000.0,-30655709001,72099667076,15530058079.0,118,42,70.8933,40.0823,2.3755,9.4348,874.5313,660.2364,1242.1096,-26.9212,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3952,57.2918,70.6587,25.1497
2019-11-04,1.844,-360829862.0,-40121763.0,-311690101.0,-42747146.0,-71299033.0,-16300566.0,1620000000000.0,37.79000092,2.5332,2.180000067,22.4595,0.9796,726000000000.0,-30655709001,72099667076,15530058079.0,53,111,69.3505,39.7167,2.3296,9.3534,866.8192,657.5383,1236.9511,-26.9807,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3899,57.029,31.7365,66.4671
2019-11-05,1.638,-217321204.0,-26313895.0,-200617992.0,-21315585.0,-29068425.0,7871491.0,1620000000000.0,37.84999847,2.5363,2.190000057,22.4869,0.9783,727000000000.0,-30655709001,72099667076,15530058079.0,82,79,69.2249,39.7231,2.326,9.2437,866.8192,657.135,1235.9392,-27.1039,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3928,56.8605,49.1018,47.3054
2019-11-06,1.6453,-856413387.0,-119807236.0,-884182146.0,-122164559.0,-82558142.0,-4214250.0,1600000000000.0,37.34000015,2.5017,2.160000086,22.1801,0.9919,717000000000.0,-30655709001,72099667076,15530058079.0,28,138,69.1071,39.7216,2.3225,9.2139,864.994,656.5027,1234.7928,-27.171,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3602,55.8546,16.7665,82.6347
2019-11-07,1.6106,345636050.0,53288539.0,394506768.0,56732582.0,3568366.0,3967642.0,1620000000000.0,37.74000168,2.5327,2.180000067,22.4552,0.9797,724000000000.0,-30655709001,72099667076,15530058079.0,125,35,69.1915,39.7524,2.3249,9.2314,864.994,656.4951,1235.0335,-27.1667,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3895,56.4082,74.8503,20.9581
2019-11-08,1.8071,-233724353.0,-54999229.0,-201156319.0,-48562934.0,-37470526.0,0.0,1620000000000.0,37.70000076,2.5279,2.180000067,22.4125,0.9815,724000000000.0,-30655709001,72099667076,15530058079.0,71,81,69.2617,39.7719,2.327,9.2168,865.5147,656.6897,1235.4138,-27.19,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3849,56.3326,42.515,48.503
2019-11-11,1.7119,-488431044.0,-25217782.0,-604294213.0,-54393347.0,-70590247.0,-14061433.0,1590000000000.0,36.90999985,2.4831,2.130000114,22.0152,0.9993,709000000000.0,-30655709001,72099667076,15530058079.0,29,135,69.3677,39.8353,2.3293,9.2642,865.5147,657.4205,1237.1385,-27.1315,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3426,55.2051,17.3653,80.8383
2019-11-12,1.5939,-173990735.0,22496374.0,-159277960.0,23150843.0,-18514327.0,20297053.0,1590000000000.0,37.04000092,2.4883,2.140000105,22.0619,0.9972,712000000000.0,-30655709001,72099667076,15530058079.0,105,55,69.3589,39.8332,2.3291,9.2627,864.4832,657.3545,1237.0219,-27.1309,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3476,55.3294,62.8743,32.9341
2019-11-13,1.3481,-357966440.0,-50178808.0,-289377294.0,-41867810.0,-67230760.0,-6375964.0,1590000000000.0,36.84999847,2.4824,2.130000114,22.0091,0.9995,708000000000.0,-30655709001,72099667076,15530058079.0,39,122,69.5109,39.998,2.334,9.1297,854.0348,657.515,1221.8039,-27.0892,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.342,55.0967,23.3533,73.0539
2019-11-14,1.3811,-217403424.0,-14880727.0,-235772351.0,-30912663.0,-21664876.0,-5362002.0,1590000000000.0,36.90000153,2.4894,2.130000114,22.0716,0.9967,709000000000.0,-30655709001,72099667076,15530058079.0,97,58,68.9608,39.5339,2.3176,9.1361,861.9259,656.6966,1220.0311,-27.1186,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.348,55.2271,58.0838,34.7305
2019-11-15,1.5046,-9228615.0,-27599945.0,-321544902.0,-49505219.0,-24798606.0,-20399353.0,1590000000000.0,36.75999832,2.4806,2.119999886,21.9937,1.0002,706000000000.0,-30655709001,72099667076,15530058079.0,48,115,68.9608,39.5339,2.3176,9.1361,861.9259,656.6966,1220.0311,-27.1186,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3397,54.9584,28.7425,68.8623
2019-11-18,1.5273,-51474395.0,-18034788.0,202002670.0,-522079.0,-51570395.0,-10987438.0,1610000000000.0,37.20999908,2.5062,2.150000095,22.2205,0.99,714000000000.0,-30655709001,72099667076,15530058079.0,125,34,68.9898,38.3126,2.3184,9.1614,890.3238,654.5675,1242.0028,-25.8706,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3649,55.4932,74.8503,20.3593
2019-11-19,2.3907,2213478608.0,276506946.0,1154295581.0,146790181.0,64351948.0,7557663.0,1670000000000.0,38.75,2.6102,2.24000001,23.142,0.9506,745000000000.0,-30655709001,72099667076,15530058079.0,157,8,68.9304,38.2977,2.3166,9.1548,890.3238,654.4403,1241.7876,-25.8773,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.463,57.4736,94.012,4.7904
2019-11-20,2.5028,-957174385.0,-86352662.0,-1210581140.0,-148234405.0,-106196860.0,-31837318.0,1670000000000.0,38.52999878,2.5997,2.220000029,23.0497,0.9544,740000000000.0,-30655709001,72099667076,15530058079.0,44,120,69.138,38.3337,2.3214,9.157,890.3238,639.1006,1242.6331,-25.8652,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.4533,57.1037,26.3473,71.8563
2019-11-21,2.2181,-291998771.0,-70364249.0,-249851406.0,-45482019.0,-59477663.0,-10701585.0,1660000000000.0,38.52000046,2.5965,2.220000029,23.0206,0.9556,740000000000.0,-30655709001,72099667076,15530058079.0,92,69,69.1419,38.3346,2.3215,9.157,890.3238,639.1078,1242.6466,-25.8653,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.4502,57.1627,55.0898,41.3174
2019-11-22,2.2805,-681292868.0,-106865869.0,-733067001.0,-112490481.0,-21847658.0,339639.0,1630000000000.0,37.90999985,2.546,2.190000057,22.5731,0.9746,730000000000.0,-30655709001,72099667076,15530058079.0,28,135,69.1423,38.3351,2.3215,9.157,890.3238,639.1078,1242.6466,-25.8653,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.4025,56.0583,16.7665,80.8383
2019-11-25,1.7409,-440838138.0,-89481122.0,-435304266.0,-90782453.0,-93244415.0,-5513740.0,1610000000000.0,37.54999924,2.5122,2.160000086,22.2735,0.9876,722000000000.0,-30655709001,72099667076,15530058079.0,49,114,68.871,38.3291,2.3138,9.2407,890.3238,639.4887,1243.5218,-25.8154,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3706,55.1795,29.3413,68.2635
2019-11-26,1.5978,-157292238.0,-20460405.0,-248871511.0,-27985350.0,-4448911.0,-12214625.0,1620000000000.0,37.56999969,2.5229,2.170000076,22.3682,0.9836,723000000000.0,-30655709001,72099667076,15530058079.0,72,85,68.8668,38.3285,2.3137,9.2403,890.3238,639.4824,1243.51,-25.8155,,,61.5833,,,59.7545,75.6697,75.6697,1.733981,1.525079,38.9628,7.57,-0.4539,3.4162,8.2387,15.4217,8.2323,2.3807,55.2343,43.1138,50.8982
